customer_id,Age,gender,MaritalStatus,Education,EmploymentType,MonthsEmployed,Income,CreditScore,num_dependents,HasDependents,city_tier,residential_status,years_at_current_address,mobile_stability_years,segment_category,detailed_segment,LoanID,LoanAmount,LoanTerm,InterestRate,LoanPurpose,emi,DTIRatio,NumCreditLines,HasCoSigner,HasMortgage,credit_inquiries_6m,oldest_credit_line_years,credit_utilization_ratio,credit_lines_per_year,loan_restructuring_history,settlement_history,moratorium_months_remaining,expense_housing,expense_food_groceries,expense_transportation,expense_healthcare,expense_education,expense_insurance_investments,expense_lifestyle_entertainment,expense_personal_care,expense_family_social,expense_communication,expense_discretionary_vices,total_monthly_expense,expense_to_income_ratio,healthcare_current_spend,healthcare_spending_multiplier,pharmacy_expense_monthly,hospital_visits_6m,health_insurance_coverage,dining_out_monthly,food_delivery_monthly,shopping_monthly,fuel_expense_monthly,cab_rides_monthly,cab_expense_monthly,ott_subscriptions_count,ott_monthly_spend,gym_membership,grocery_online_pct,ontime_payment_rate_12m,max_dpd_last_12m,num_dpd_30_plus,cheque_bounce_count_12m,partial_payment_count_12m,avg_delay_days,payment_channel,auto_debit_success_rate,manual_payment_pct,payment_day_consistency,salary_credit_day,salary_delay_days,salary_increment_pct_yoy,variable_pay_pct,bonus_received_last_year,app_login_frequency_month,app_login_duration_avg_sec,notification_dismiss_speed_sec,statement_open_rate,password_resets_30d,emi_calculator_usage_30d,loan_inquiry_page_visits,customer_service_calls_30d,subscription_cascade_phase,wallet_velocity,wallet_to_bank_frequency,instant_cashouts_month,p2p_borrow_requests_30d,cash_to_digital_ratio,peak_to_offpeak_ratio,discretionary_spending_change_pct,digital_engagement_score,balance_trajectory_pct,merchant_downgrade_score,savings_rate,savings_rate_pct,avg_monthly_balance_6m,min_balance_violations_6m,fd_rd_total,fd_rd_interest_monthly,mutual_fund_value,stock_portfolio_value,gold_value,epf_ppf_balance,property_owned_count,property_value_total,property_loan_outstanding,num_two_wheelers,num_four_wheelers,vehicle_age_years,vehicle_loan_outstanding,total_financial_assets,total_assets,total_outstanding_debt,total_debt_to_assets,asset_to_debt_ratio,net_worth,rental_income_monthly,monthly_pension,pf_contribution_regular,num_bank_accounts,employer_health_score,employer_stock_change_pct,peer_default_rate,industry_stress_index,customer_concentration_risk,cash_deposit_frequency_month,cash_deposit_avg_amount,cash_deposit_before_emi_days,cash_deposit_consistency_score,cash_sufficiency_ratio,monthly_revenue,profit_margin_pct,num_employees,gst_filing_regular,supplier_payment_delay_days,business_vintage_years,revenue_variance_cv,working_capital_days,multi_platform_count,platform_rating,platform_active_days_month,platform_daily_earning_avg,zero_income_days_month,income_cv_daily,institution_ranking,gpa,campus_placement_rate,expected_starting_salary,scholarship_amount_monthly,parent_income_monthly,parent_income_stable,family_transfer_monthly,Default,target,delinquency_prob,days_to_default,financial_stress_score,financial_stress_index,behavioral_risk_score,income_stability_index,emi_to_income_ratio,emi_to_savings_ratio,liquidity_ratio,financial_cushion_months,debt_service_coverage,months_of_runway,bounce_per_credit_line,loan_burden_score
CUST_000592,34,M,Married,Master's,BUSINESS_OWNER,80,169542.25,836,2,1,2,RENT,11,6.0,BUSINESS_OWNER,BUSINESS_OWNER_2,LN_419186,692693.25,120,14.29,DebtConsolidation,10874.75,6.41,4,0,0,3,20.5,26.13,0.2,0,0,0,44032.31,35560.32,13638.28,10497.11,0.0,7820.89,5454.52,7716.1,5296.1,1936.69,8439.25,140391.56,0.828,10497.11,1.0,815.15,0,1,610.51,522.58,2989.05,3607.7,5,117.9,3,566.38,0,39.4,0.943,0,0,0,0,1.8,UPI,0.0,0.493,0.848,0,0,0.0,0.0,0,12,219.89,6.44,0.739,0,0,0,0,1,2.84,0,0,0,0.19,1.34,12.87,73.0,21.38,1,14.91,14.91,640004.6,2,1203430.34,6017.15,2504641.3,297876.4,829001.42,0.0,0,0.0,0.0,0,1,10.1,7485.15,4005948.03,4834949.45,700178.4,0.1448,6.9053,4134771.05,0.0,0.0,0,1,74.7,3.39,0.0985,57.3,0.231,3,27003.16,9,66.9,1.15,638852.07,3.9,12,1,3,11.7,0.218,17,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4599.42,0,0,0.0053,,5.1,5.1,5.2,97.9,6.41,1.7,58.852,28.5,15.59,4.6,0.0,12.1
CUST_000593,57,F,Single,Bachelor's,SALARIED_GOVT,163,67919.26,663,2,1,1,RENT,16,3.0,SALARIED_GOVT,SALARIED_GOVT_1,LN_484830,77373.2,84,13.83,Personal,1442.58,2.12,3,0,0,0,5.7,54.17,0.53,0,0,3,19537.19,6236.52,6164.4,10908.38,3311.89,4326.93,7155.9,2862.58,3203.43,1956.41,2811.51,58930.31,0.868,10908.38,8.0,1883.48,0,1,2096.97,749.34,2129.9,1168.53,4,1585.59,3,273.65,0,55.2,0.77,0,1,0,1,4.7,UPI,0.0,0.93,0.605,15,0,6.0,0.0,0,7,10.37,4.04,0.506,1,0,0,1,2,9.84,1,2,0,0.6,1.9,10.28,51.9,-0.95,0,-1.22,-1.22,235874.14,0,0.0,0.0,66481.15,223888.39,0.0,507711.68,0,0.0,0.0,1,0,8.2,0.0,798081.22,798081.22,77373.2,0.0969,10.3147,720708.02,0.0,0.0,1,4,85.4,-7.24,0.0601,6.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4744.36,0,0,0.1215,,33.9,33.9,26.9,74.1,2.12,0.61,163.509,13.5,47.082,4.0,0.0,24.0
CUST_000594,57,M,Married,Bachelor's,SALARIED_PRIVATE,33,53281.35,770,2,1,2,OWN,13,13.8,SALARIED_PRIVATE,SALARIED_PRIVATE_2,LN_874947,160073.34,120,10.17,Medical,2130.61,4.0,5,0,0,1,17.0,63.28,0.29,0,0,0,13850.75,8481.03,4822.39,1705.81,2411.98,1986.39,2057.42,635.43,1212.56,668.81,3674.4,41506.96,0.779,1705.81,1.0,543.03,1,1,2537.48,1103.07,1813.48,140.49,3,1613.61,3,342.61,0,55.9,0.895,0,0,0,0,1.2,AUTO_DEBIT,0.966,0.0,0.596,5,0,13.9,28.4,1,15,28.55,8.83,0.235,0,0,0,1,2,6.92,2,1,1,0.05,1.22,-6.99,67.2,5.2,-3,4.1,4.1,34318.0,0,426662.79,2133.31,281308.48,0.0,113777.82,727076.87,1,4705481.13,2168221.38,1,0,2.1,0.0,1435048.14,6254307.08,2328294.72,0.3723,2.6862,3926012.36,0.0,0.0,1,2,89.7,-1.9,0.0585,39.8,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2965.31,0,0,0.01,,17.4,17.4,30.5,94.2,4.0,6.21,16.107,34.6,25.008,0.8,0.0,23.7
CUST_000595,54,F,Married,Master's,BUSINESS_OWNER,75,111584.77,752,1,1,2,RENT,11,4.5,BUSINESS_OWNER,BUSINESS_OWNER_2,LN_145748,193774.93,60,9.68,Personal,4086.79,3.66,3,1,0,1,19.4,26.65,0.15,0,0,0,24897.87,18121.97,6069.89,4388.41,4564.4,6988.61,15408.28,4584.78,4257.66,1906.72,7951.73,99140.31,0.888,4388.41,1.0,200.0,0,1,2369.52,1146.69,1690.49,4153.56,6,791.48,4,503.75,0,28.1,0.898,0,0,0,0,0.0,CASH,0.0,0.374,0.524,0,0,0.0,0.0,0,5,32.84,8.83,0.974,0,1,0,0,2,0.0,3,0,0,0.42,1.21,-38.76,74.4,3.23,0,29.4,29.4,166101.98,4,626269.31,3131.35,724718.31,653315.88,509558.72,248938.37,2,7976728.68,4300780.93,2,0,4.4,0.0,2253241.87,10739529.26,4494555.86,0.4185,2.3895,6244973.4,0.0,0.0,0,2,76.9,7.97,0.0441,39.1,0.118,3,47267.56,1,81.5,1.28,383867.06,22.4,10,1,7,17.6,0.392,87,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0157,,9.4,9.4,15.2,90.3,3.66,2.46,40.644,22.7,27.304,1.7,0.0,12.5
CUST_000596,53,M,Married,Bachelor's,SALARIED_PRIVATE,0,31711.87,668,0,0,1,RENT,18,14.4,SALARIED_PRIVATE,SALARIED_PRIVATE_1,LN_959876,146260.16,60,12.91,Personal,3321.44,10.47,3,0,0,1,15.2,43.71,0.2,0,0,1,7736.73,8371.13,1378.64,1359.46,2305.28,1623.07,2716.04,1268.08,1314.44,819.78,1575.11,30467.76,0.961,1359.46,1.0,1069.17,0,1,3858.39,347.67,0.0,3102.9,5,294.09,3,518.7,0,28.4,0.798,0,0,0,0,2.5,UPI,0.0,0.468,0.713,10,0,12.0,24.4,0,5,8.67,1.13,0.713,0,0,1,1,1,10.34,4,0,0,0.41,0.83,-6.72,49.6,1.91,0,20.19,20.19,27902.69,1,224652.09,1123.26,303220.06,42329.18,0.0,229854.43,2,2473136.2,24748.94,0,0,7.7,0.0,800055.75,3273191.95,171009.1,0.0522,19.1405,3102182.85,0.0,0.0,1,1,83.0,3.47,0.0222,17.7,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7082.21,0,0,0.0157,,10.6,10.6,10.4,100.0,10.47,11.9,8.401,26.3,9.548,0.9,0.0,23.4
CUST_000597,59,M,Married,High School,SALARIED_GOVT,43,51425.93,799,4,1,2,RENT,7,11.4,SALARIED_GOVT,SALARIED_GOVT_2,LN_180705,168734.23,24,13.32,Personal,8047.2,15.65,5,0,1,4,2.8,58.82,1.79,0,0,0,10987.75,3602.06,3478.28,2155.87,1769.07,1934.87,5052.88,2043.03,415.16,1533.44,2113.85,35086.26,0.682,2155.87,1.0,1559.34,1,0,1058.11,1555.01,1834.07,1799.48,2,635.28,2,389.18,0,33.8,0.925,0,0,0,0,0.0,UPI,0.0,0.45,0.687,7,0,15.1,0.0,0,8,29.65,2.36,0.877,1,0,1,1,1,6.09,3,1,0,0.08,1.14,-12.6,63.0,-0.67,1,9.99,9.99,73522.42,2,327909.51,1639.55,299243.67,228953.81,0.0,188400.24,0,0.0,0.0,2,2,8.9,69060.04,1044507.22,1044507.22,237794.27,0.2277,4.3925,806712.95,0.0,0.0,0,4,87.5,-19.17,0.1601,11.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1495.87,0,0,0.0269,,10.5,10.5,14.6,85.9,15.65,10.95,9.136,29.8,6.391,2.1,0.0,26.2
CUST_000598,42,M,Married,Bachelor's,BUSINESS_OWNER,35,130733.56,738,3,1,2,RENT,19,3.3,BUSINESS_OWNER,BUSINESS_OWNER_2,LN_865726,2391022.07,180,11.27,Education,27590.57,21.1,5,0,0,1,11.6,22.96,0.43,0,0,2,44531.33,17101.33,11223.36,7786.2,1256.0,5952.8,9598.56,100.53,6729.12,4317.96,10474.06,119071.25,0.911,7786.2,1.0,1698.6,0,1,1798.35,2405.31,744.85,523.37,4,2392.43,1,155.74,1,78.3,0.85,90,0,0,0,0.0,NET_BANKING,0.0,0.384,0.733,0,0,0.0,0.0,0,5,30.37,1.96,0.934,0,0,0,0,3,2.57,2,1,0,0.52,1.26,30.51,59.4,-1.2,0,0.94,0.94,283611.99,1,1175932.63,5879.66,0.0,218735.86,0.0,955187.57,0,0.0,0.0,2,0,3.9,0.0,2349856.06,2349856.06,2391022.07,1.0175,0.9828,-41166.01,0.0,0.0,0,3,100.0,10.8,0.3138,6.7,0.295,1,20052.75,5,91.9,1.38,194242.47,18.5,3,1,5,3.0,0.328,56,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,323.21,0,0,0.4661,,13.5,13.5,14.3,86.9,21.1,9.73,10.279,19.7,4.738,2.4,0.0,19.8
CUST_000599,33,M,Single,High School,SALARIED_PRIVATE,42,74937.72,724,2,1,1,OWN,1,3.9,SALARIED_PRIVATE,SALARIED_PRIVATE_1,LN_617871,4266189.6,48,11.7,Home,111717.38,149.08,5,1,0,0,20.8,27.59,0.24,0,0,0,25899.09,10589.57,3492.08,4386.5,2496.49,6952.18,3753.14,2781.15,5001.23,1732.12,4982.55,72066.09,0.962,4386.5,1.0,469.61,1,1,1810.13,2109.51,2799.11,3333.47,2,2257.33,1,693.57,0,38.5,0.846,0,1,0,0,1.2,NET_BANKING,0.0,0.204,0.649,25,0,12.3,9.5,0,5,44.11,5.45,0.525,0,0,0,0,1,5.8,1,0,0,0.35,1.42,-21.81,54.2,9.04,-2,1.71,1.71,83893.21,0,482384.6,2411.92,198673.47,804991.97,391677.16,0.0,0,0.0,0.0,1,0,1.9,0.0,1486050.05,1877727.21,4266189.6,2.272,0.4401,-2388462.39,0.0,0.0,1,1,86.5,11.48,0.0829,34.9,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.4657,,66.8,66.8,15.0,62.6,149.08,133.17,0.751,20.6,0.671,1.2,0.0,72.5
CUST_000600,33,M,Divorced,Bachelor's,SELF_EMPLOYED,18,26221.01,573,0,0,3,RENT,12,6.9,SELF_EMPLOYED,SELF_EMPLOYED_3,LN_684187,208763.25,60,11.61,Business,4603.01,17.55,3,0,0,1,24.1,58.75,0.12,0,0,0,3739.86,2081.97,1664.91,1143.19,1989.72,1659.29,1964.69,1199.13,1691.71,662.31,80.77,17877.55,0.682,1143.19,1.0,1929.58,0,1,3571.76,159.46,4432.38,3424.72,4,1284.02,3,147.47,1,59.0,0.663,0,1,1,0,3.2,UPI,0.0,0.843,0.638,0,0,0.0,0.0,0,12,14.2,7.43,0.69,1,1,0,0,1,5.42,4,1,0,0.26,1.44,21.08,67.2,4.13,0,1.93,1.93,64178.67,0,153177.54,765.89,87707.22,154962.58,91312.56,55923.32,0,0.0,0.0,1,1,3.5,0.0,451770.66,543083.23,208763.25,0.3844,2.6014,334319.98,0.0,0.0,0,1,81.4,4.77,0.0642,47.0,0.0,7,13592.65,9,66.9,1.1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5559.7,0,0,0.092,,17.6,17.6,12.2,92.9,17.55,7.17,13.943,25.3,5.696,3.6,0.333,34.8
CUST_000601,50,M,Widowed,Bachelor's,BUSINESS_OWNER,52,153021.97,710,0,0,1,OWN,9,4.1,BUSINESS_OWNER,BUSINESS_OWNER_1,LN_617483,1466285.11,48,12.13,Auto,38708.01,25.3,4,1,0,3,3.0,39.13,1.33,0,0,0,29045.36,8090.99,11205.43,1530.22,2466.28,5342.03,18710.6,5176.14,5458.37,4341.59,0.0,91367.01,0.597,1530.22,1.0,2816.58,1,1,1022.28,2392.43,4443.05,1005.98,5,1676.83,0,83.88,0,81.5,0.85,0,0,1,0,0.0,AUTO_DEBIT,0.949,0.0,0.605,0,0,0.0,0.0,0,6,97.64,3.9,0.82,0,0,0,0,1,4.64,2,1,0,0.53,1.23,21.29,61.4,9.72,-2,20.48,20.48,341041.07,0,747007.46,3735.04,1238949.89,614736.92,723161.01,574066.66,2,17070061.16,3765623.5,1,1,10.5,0.0,3174760.93,20967983.1,5231908.61,0.2495,4.0077,15736074.49,0.0,0.0,0,3,72.4,-5.08,0.1627,35.8,0.175,0,0.0,0,54.8,1.01,464916.99,20.2,7,1,6,10.9,0.108,53,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0277,,10.9,10.9,6.6,92.2,25.3,11.35,8.811,34.7,3.953,3.7,0.25,26.4
CUST_000602,65,F,Divorced,High School,RETIRED,336,49585.89,794,2,1,1,OWN,11,5.5,RETIRED,RETIRED_1,LN_201260,173410.34,180,13.42,DebtConsolidation,2242.24,4.52,3,0,0,3,7.5,28.12,0.4,0,0,3,13886.55,9889.08,3684.38,3367.64,1529.06,2350.14,8616.93,1875.0,3058.36,1315.75,913.72,50486.61,1.018,3367.64,1.0,1672.36,0,1,2700.39,1323.82,1485.76,3128.39,2,2266.07,4,483.51,1,20.9,0.902,0,0,0,0,2.3,AUTO_DEBIT,0.906,0.0,0.6,0,0,0.0,0.0,0,9,85.64,5.69,0.677,0,0,0,0,1,4.72,0,0,0,0.2,0.77,-13.73,65.2,-4.72,-2,0.45,0.45,69659.49,1,469010.01,2345.05,697209.78,26524.4,362663.64,683477.39,0,0.0,0.0,0,1,2.6,0.0,1876221.57,2238885.21,173410.34,0.0775,12.9109,2065474.87,0.0,30474.01,0,3,66.0,17.79,0.1165,37.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0081,,7.8,7.8,9.9,91.2,4.52,3.22,31.067,37.2,22.114,1.4,0.0,13.2
CUST_000603,39,M,Married,Bachelor's,SALARIED_PRIVATE,51,59891.6,643,1,1,1,RENT,6,3.3,SALARIED_PRIVATE,SALARIED_PRIVATE_1,LN_298764,183786.89,36,11.02,Personal,6019.0,10.05,6,0,0,2,11.0,41.91,0.55,0,0,0,7177.02,9861.55,5899.56,2857.58,3225.58,2708.54,1330.02,2163.58,2103.89,1867.76,5554.14,44749.24,0.747,2857.58,1.0,1537.59,1,0,3753.45,3375.79,0.0,4069.79,2,493.5,1,16.99,0,26.8,0.714,0,0,2,0,6.5,NET_BANKING,0.0,0.493,0.535,15,0,1.0,16.0,0,12,178.88,6.4,0.731,1,0,0,1,1,6.71,2,1,0,0.17,0.89,-8.11,69.9,10.17,2,3.84,3.84,176870.97,1,606148.55,3030.74,837696.24,298607.06,51369.47,486672.97,1,5178371.13,2291105.86,0,0,4.3,0.0,2229124.81,7458865.41,2474892.75,0.3318,3.0138,4983972.66,0.0,0.0,0,2,48.0,5.7,0.0906,28.7,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1962.36,0,0,0.1154,,16.0,16.0,16.4,92.3,10.05,3.4,29.385,49.8,9.95,4.0,0.333,25.2
CUST_000604,26,M,Widowed,Bachelor's,SALARIED_PRIVATE,29,99761.98,660,1,1,1,PG,1,12.4,SALARIED_PRIVATE,SALARIED_PRIVATE_1,LN_229870,758549.98,180,9.83,Auto,8071.62,8.09,3,0,0,0,1.0,60.24,3.0,1,0,2,29605.03,10533.8,6635.44,5176.68,3386.63,3580.01,5156.18,3517.92,1586.94,2598.34,12317.35,84094.3,0.843,5176.68,1.0,1502.67,1,1,2266.82,3094.75,3495.72,4362.82,3,1808.24,3,473.29,0,49.3,0.741,0,0,0,0,1.9,NET_BANKING,0.0,0.422,0.566,7,0,13.5,9.1,1,10,19.46,2.84,0.68,0,0,1,1,3,8.22,6,0,0,0.34,1.71,16.26,59.1,0.17,0,16.94,16.94,235741.81,1,352850.02,1764.25,1623733.94,588489.41,299724.06,384193.08,2,7563510.76,3863754.5,1,1,0.1,241634.41,2949266.45,10812501.27,4863938.89,0.4498,2.223,5948562.39,0.0,0.0,1,3,34.0,10.78,0.1344,41.3,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0754,,20.9,20.9,19.4,93.7,8.09,3.42,29.206,35.1,12.36,2.8,0.0,29.1
CUST_000605,22,M,Single,Bachelor's,STUDENT,0,8000.0,614,1,1,2,OWN,16,4.5,STUDENT,STUDENT_2,LN_543470,362667.74,60,13.14,Home,8278.6,103.48,4,1,1,1,12.1,23.45,0.33,0,0,0,1929.09,1204.22,748.5,147.49,496.79,558.24,573.46,517.65,200.44,170.82,436.86,6983.56,0.873,147.49,1.0,789.46,0,0,2831.41,1847.12,5486.72,849.63,6,2839.98,1,835.7,0,53.0,0.762,30,2,3,0,1.8,UPI,0.0,0.307,0.736,0,0,0.0,0.0,0,12,32.36,2.06,0.623,0,2,0,1,2,12.33,3,0,1,0.33,1.55,-29.72,56.5,-6.72,2,13.64,13.64,13886.62,1,67343.48,336.72,48294.43,0.0,56229.97,70961.08,1,5988554.98,2210631.44,2,1,11.3,64988.66,186598.99,6231383.93,2638287.84,0.4234,2.3619,3593096.09,0.0,0.0,0,2,71.3,11.11,0.0215,23.9,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,145,7.79,67.3,66170.88,3943.0,43746.51,1,1278.46,1,1,0.8867,28.0,59.1,59.1,25.5,69.5,103.48,59.62,1.677,26.7,0.966,2.0,0.75,55.6
CUST_000606,40,M,Married,Bachelor's,BUSINESS_OWNER,43,8000.0,757,5,1,3,RENT,12,9.7,BUSINESS_OWNER,BUSINESS_OWNER_3,LN_928455,228612.01,36,11.67,Business,7557.06,94.46,4,0,0,1,6.2,42.92,0.65,0,0,3,2669.44,1031.53,538.11,109.63,118.78,523.38,700.42,0.0,446.14,109.93,565.37,6812.73,0.852,109.63,1.0,1654.02,1,0,2950.93,364.73,884.45,4855.3,1,2555.82,1,698.19,1,40.0,1.0,0,0,0,0,0.0,UPI,0.0,0.624,1.0,0,0,0.0,0.0,0,15,41.82,3.14,0.931,0,0,0,0,2,6.33,0,0,0,0.1,1.15,-6.43,76.7,3.72,-1,10.26,10.26,20214.39,0,70164.1,350.82,23661.69,0.0,25181.37,69959.67,1,3147391.02,813025.89,0,0,0.1,0.0,163785.46,3336357.85,1041637.9,0.3122,3.203,2294719.95,0.0,0.0,0,2,83.6,-5.75,0.0965,2.1,0.044,7,21858.48,8,84.5,0.86,20232.83,27.8,10,1,4,12.3,0.405,17,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2705.88,0,0,0.1216,,42.0,42.0,8.0,78.6,94.46,37.38,2.675,24.0,1.059,3.0,0.0,50.7
CUST_000607,38,F,Single,High School,BUSINESS_OWNER,76,8000.0,703,0,0,3,FAMILY,12,2.3,BUSINESS_OWNER,BUSINESS_OWNER_3,LN_263061,50000.0,12,8.63,Medical,4363.98,54.55,5,0,0,1,6.7,30.47,0.75,0,0,0,1737.66,766.65,900.64,390.44,568.11,373.79,702.78,294.99,198.04,187.25,202.98,6323.34,0.79,390.44,1.0,2002.95,0,0,2229.78,410.71,67.35,0.0,3,1317.15,4,40.97,0,31.4,0.746,0,0,0,1,1.8,AUTO_DEBIT,1.0,0.0,0.44,0,0,0.0,0.0,0,12,65.12,9.37,0.82,0,0,0,0,4,8.95,4,0,0,0.3,1.28,9.5,81.3,-11.61,-1,10.83,10.83,30692.12,1,31762.06,158.81,67329.62,106491.64,30928.88,21361.98,0,0.0,0.0,1,0,3.4,0.0,226945.3,257874.18,50000.0,0.1939,5.1575,207874.18,0.0,0.0,0,4,91.5,9.18,0.0688,26.0,0.011,3,26834.63,7,60.1,1.13,19101.68,12.2,7,1,4,1.5,0.385,19,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.2234,,35.8,35.8,18.6,73.4,54.55,14.22,7.033,35.9,1.833,4.9,0.0,38.6
CUST_000608,33,M,Married,Bachelor's,SALARIED_GOVT,122,49749.49,685,0,0,2,RENT,12,1.5,SALARIED_GOVT,SALARIED_GOVT_2,LN_920266,3798748.72,36,12.41,Home,126920.15,255.12,6,0,1,3,0.8,18.8,7.5,0,0,3,13208.62,4920.18,6538.52,3256.78,1311.12,1094.75,3646.64,818.01,1607.21,860.15,673.55,37935.53,0.763,3256.78,1.0,567.35,0,0,2683.31,1125.61,3890.26,0.0,5,553.05,3,718.33,0,47.9,0.825,0,0,0,2,0.5,UPI,0.0,1.0,0.679,15,0,3.5,0.0,1,8,92.37,5.27,0.782,0,0,1,1,2,3.28,2,0,1,0.34,1.15,-1.05,65.3,-10.53,-1,7.13,7.13,135752.07,1,419428.04,2097.14,16259.48,148462.8,173303.59,458801.4,0,0.0,0.0,1,0,9.8,0.0,1042951.72,1216255.3,3798748.72,3.1233,0.3202,-2582493.42,0.0,0.0,1,3,56.4,4.21,0.065,15.6,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1241.59,1,1,0.9887,9.0,100.0,100.0,15.1,44.1,255.12,93.49,1.07,27.5,0.392,3.6,0.0,112.9
CUST_000609,29,M,Married,High School,BUSINESS_OWNER,40,45848.07,834,1,1,3,RENT,19,12.7,BUSINESS_OWNER,BUSINESS_OWNER_3,LN_953106,541681.41,60,14.2,Education,12660.91,27.61,6,0,0,3,12.8,48.72,0.47,0,1,3,8922.33,4698.76,4431.37,1218.6,4482.94,3100.97,7214.6,1677.88,2719.87,1210.85,1747.38,41425.55,0.904,1218.6,1.0,2219.17,2,1,1091.97,1139.35,1418.98,2733.57,2,1546.97,1,586.81,1,57.5,1.0,0,0,0,0,0.0,UPI,0.0,0.659,0.844,0,0,0.0,0.0,0,4,29.89,1.33,0.742,0,0,1,0,1,7.98,0,0,0,0.43,1.38,-13.64,50.9,20.64,-1,17.57,17.57,96062.47,0,170655.09,853.28,227087.14,0.0,217163.67,416811.65,0,0.0,0.0,0,0,7.9,0.0,814553.89,1031717.55,541681.41,0.525,1.9047,490036.14,0.0,0.0,0,2,54.5,3.65,0.2016,16.3,0.271,6,27180.87,8,70.8,0.95,172726.04,17.6,12,1,3,12.4,0.347,108,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4601.36,0,0,0.0063,,7.3,7.3,8.6,95.3,27.61,13.18,7.587,19.7,3.621,2.3,0.0,25.7
CUST_000610,40,F,Single,Bachelor's,SALARIED_PRIVATE,44,47886.18,779,1,1,3,OWN,6,2.7,SALARIED_PRIVATE,SALARIED_PRIVATE_3,LN_807134,603453.11,60,10.46,Auto,12959.33,27.06,2,1,0,0,13.6,44.54,0.15,0,0,0,12540.6,7368.33,2731.48,1054.53,4180.37,1493.78,4347.76,573.66,1658.26,1278.92,939.76,38167.45,0.797,1054.53,1.0,895.69,1,0,1442.4,1853.21,0.0,1332.07,4,1559.63,3,682.84,0,43.6,0.888,0,1,0,0,1.8,WALLET,0.0,0.832,0.774,10,0,17.4,9.5,1,5,123.67,9.86,0.822,0,1,0,1,3,2.46,2,1,0,0.24,1.02,14.51,71.9,3.26,1,17.44,17.44,89134.9,0,52862.38,264.31,574498.76,526910.15,0.0,649596.32,0,0.0,0.0,0,0,11.7,0.0,1803867.62,1803867.62,603453.11,0.3345,2.9892,1200414.51,0.0,0.0,1,2,100.0,4.55,0.1948,44.9,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0326,,15.6,15.6,19.6,91.4,27.06,14.54,6.878,47.3,3.695,2.3,0.0,27.5
